pmid,source,projects_for_source,source_found,source_status,reason,journal_or_container,source_primary_path,article_path,tables_path_or_glob,table_files,title,table_count,coord_table_count,supplement_cue_count,incomplete_cue_count,html_path_count,incomplete_cues,evidence_signals,evidence_snippet
29073111,ace_html,projects/social/v3-search-all_pmids,True,found,tables_linked_not_fetched,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/29073111.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/29073111.html,,,Perceiving social interactions in the posterior superior temporal sulcus | PNAS,0,0,2,0,1,,table_expansion_links:0|table_external_links:1|table_placeholders:0|example_link:/highwire/markup/539462/expansion?width=1000&height=500&iframe=true&postprocessors=highwire_tables%2Chighwire_reclass%2Chighwire_figures%2Chighwire_math%2Chighwire_inline_linked_media%2Chighwire_embed,10% most significant voxels for each localizer contrast in the group-constrained subject-specific analysis ( Methods ). View this table: View inline View popup Table S1. fROI overlap The pSTS face region responded significantly more strongly to social int
29077925,ace_html,projects/social/v3-search-all_pmids,True,found,tables_present_no_coordinate_content,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/29077925.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/29077925.html,,,External motivation to avoid prejudice alters neural responses to targets varying in race and status | Social Cognitive and Affective Neuroscience | Oxford Academic,16,0,1,0,1,,table_count:16|no_coord_table_detected,External motivation to avoid prejudice alters neural responses to targets varying in race and status | Social Cognitive and Affective Neuroscience | Oxford Academic External motivation to avoid prejudice alters neural responses to targets varying in race and status | Social Cognitive and Affective Neuroscience | Oxford Academic Skip to Main Content
29106683,ace_html,projects/cue_reactivity/v5,True,found,missed_in_main_text,Schizophrenia bulletin,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Schizophrenia bulletin/29106683.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Schizophrenia bulletin/29106683.html,,,Neural Responses to Smoking Cues in Schizophrenia - PMC,2,1,1,0,1,,coord_tables:1|coord_keyword_tables:1|xyz_header_tables:1|max_triplets_in_table:19,"Brain Region Side Volume (# Voxels) Z Value Peak Activity: MNI Coordinates x y z Control smokers a Medial prefrontal cortex, superior frontal gyrus, anterior cingulate cortex Bilateral 6534 4.71 -14 52 30 Posterior cingulate cortex/precuneus Bilateral 4395 5.36 -4 -52 24 Angular/supramarginal gyrus/middle temporal/inferior parietal lobule L 3483 5."
29472643,ace_html,projects/cue_reactivity/v5,True,found,tables_present_no_coordinate_content,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology/29472643.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology/29472643.html,,,Behavioral and neural markers of cigarette-craving regulation in young-adult smokers during abstinence and after smoking - PMC,1,0,8,0,1,,table_count:1|no_coord_table_detected,Behavioral and neural markers of cigarette-craving regulation in young-adult smokers during abstinence and after smoking - PMC Behavioral and neural markers of cigarette-craving regulation in young-adult smokers during abstinence and after smoking - PMC Skip to main content An official website of the United States government Here's how you know Her
29476765,pubget,projects/social/v3-search-all_pmids,True,found,supplement_only_or_referenced,pubget_data,/home/zorro/repos/autonima-results/projects/social/v3-search-all_pmids/retrieval/pubget_data/articles/cfb/pmcid_5899757/article.xml,/home/zorro/repos/autonima-results/projects/social/v3-search-all_pmids/retrieval/pubget_data/articles/cfb/pmcid_5899757/article.xml,/home/zorro/repos/autonima-results/projects/social/v3-search-all_pmids/retrieval/pubget_data/articles/cfb/pmcid_5899757/tables/tables.xml,/home/zorro/repos/autonima-results/projects/social/v3-search-all_pmids/retrieval/pubget_data/articles/cfb/pmcid_5899757/tables/tables.xml,Neural responses to visually observed social interactions,0,0,3,0,0,,supplement_cue:supplement|supplement_cue:supplementary|supplement_cue:Appendix,ta><meta-name>pmc-prop-has-pdf</meta-name><meta-value>no</meta-value></custom-meta><custom-meta><meta-name>pmc-prop-has-supplement</meta-name><meta-value>yes</meta-value></custom-meta><custom-meta><meta-name>pmc-prop-pdf-only</meta-name><meta-value>n
29729394,elsevier_output,projects/cue_reactivity/v5,True,found,missed_in_main_text,elsevier_output,/home/zorro/repos/autonima-results/articles/elsevier_output/29729394/article.xml,/home/zorro/repos/autonima-results/articles/elsevier_output/29729394/article.xml,/home/zorro/repos/autonima-results/articles/elsevier_output/29729394/tables/*.csv,/home/zorro/repos/autonima-results/articles/elsevier_output/29729394/tables/01_tbl1.csv|/home/zorro/repos/autonima-results/articles/elsevier_output/29729394/tables/02_tbl2.csv|/home/zorro/repos/autonima-results/articles/elsevier_output/29729394/tables/03_tbl3.csv|/home/zorro/repos/autonima-results/articles/elsevier_output/29729394/tables/04_tbl4.csv|/home/zorro/repos/autonima-results/articles/elsevier_output/29729394/tables/05_tbl5.csv,Neural correlates of gender differences in distractibility by sexual stimuli,5,3,3,0,0,,table_count:5|coord_tables:3|coord_keywords:9|triplets:25|xyz_markers:3,"Hemisphere,Region,Size,Coordinates,Coordinates,Coordinates,zMax,PFWE Hemisphere,Region,Size,x,y,z,zMax,PFWE L,NAcc,72,-6,6,-4,3.95,.002 R,NAcc,64,8,8,-4,3.52,.008 L,Nucleus caudatus,183,-6,6,-2,4.43,.001 R,Nucleus caudatus,344,8,6,2,4.77,<.001 L,Amygdala,258,-18,-4,-12,4.77,<.001 R,Amygdala,239,22,-4,-12,3.82,.009 L,Putamen,100,-30,-14,-10,4.47,.00"
29760183,ace_html,projects/social/v3-search-all_pmids,True,found,supplement_only_or_referenced,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/29760183.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/29760183.html,,,Neural mechanisms underlying individual differences in control-averse behavior. - PubMed - NCBI,0,0,1,0,1,,supplement_cue:Supplemental,gh self-reports. PMID: 29760183 DOI: 10.1523/JNEUROSCI.0047-18.2018 Share on Facebook Share on Twitter Share on Google+ Supplemental Content You are here: NCBI > Literature > PubMed Support Center Simple NCBI Directory Getting Started NCBI Education NC
29771359,ace_html,projects/social/v3-search-all_pmids,True,found,unknown,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/29771359.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/29771359.html,,,Neural bases of social communicative intentions in speech | Social Cognitive and Affective Neuroscience | Oxford Academic,0,0,0,0,1,,no_coord_table_detected|no_supplement_cues_detected,Neural bases of social communicative intentions in speech | Social Cognitive and Affective Neuroscience | Oxford Academic Neural bases of social communicative intentions in speech | Social Cognitive and Affective Neuroscience | Oxford Academic Skip to Main Content Search Account Menu Menu University of Texas at Austin Sign In Register Navbar Search
29771359,pubget,projects/decision_making/v2,True,found,missed_in_main_text,pubget_data,/home/zorro/repos/autonima-results/projects/decision_making/v2/retrieval/pubget_data/articles/136/pmcid_6022564/article.xml,/home/zorro/repos/autonima-results/projects/decision_making/v2/retrieval/pubget_data/articles/136/pmcid_6022564/article.xml,/home/zorro/repos/autonima-results/projects/decision_making/v2/retrieval/pubget_data/articles/136/pmcid_6022564/tables/tables.xml,/home/zorro/repos/autonima-results/projects/decision_making/v2/retrieval/pubget_data/articles/136/pmcid_6022564/tables/tables.xml,Neural bases of social communicative intentions in speech,4,2,2,0,0,,table_count:4|coord_tables:2|coord_keywords:45|triplets:0|xyz_markers:0,nsy034-T3 Table 3. Functional activations for the contrasts Clear &gt; Ambiguous and Ambiguous &gt; Clear Note. BA: Brodmann area; L: left hemisphere; R: right hemisphere; k: cluster extent (number of voxels); p. op.: pars opercularis; p. tri.: pars triangularis. Coordinates indicate cluster peaks in MNI-space. Main peaks are in bold. P-voxel &lt; 
30154703,ace_html,projects/social/v3-search-all_pmids,True,found,missed_in_main_text,Manual,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/30154703.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/30154703.html,,,Interpretation of Social Interactions: Functional Imaging of Cognitive-Semiotic Categories During Naturalistic Viewing - PMC,3,3,4,0,2,,coord_tables:3|coord_keyword_tables:3|xyz_header_tables:3|max_triplets_in_table:16,"Peak voxel location Cluster size [voxel] Peak F -value Peak voxel x y z F -test across interaction types ( Figure 2 ) Superior temporal gyrus L ∗ 39,566 74.17 -62 -26 -2 Fusiform gyrus R ∗ 62.72 28 -40 -16 Inferior frontal gyrus PTr R 409 11.98 48 22 30 Middle frontal gyrus R 4.87 56 24 36 Precentral gyrus R 4.36 38 0 42 Middle cingulate cortex L 9"
30194288,pubget,projects/cue_reactivity/v5,True,found,tables_present_no_coordinate_content,pubget_data,/home/zorro/repos/autonima-results/projects/cue_reactivity/v5/retrieval/pubget_data/articles/ea7/pmcid_6128822/article.xml,/home/zorro/repos/autonima-results/projects/cue_reactivity/v5/retrieval/pubget_data/articles/ea7/pmcid_6128822/article.xml,/home/zorro/repos/autonima-results/projects/cue_reactivity/v5/retrieval/pubget_data/articles/ea7/pmcid_6128822/tables/tables.xml,/home/zorro/repos/autonima-results/projects/cue_reactivity/v5/retrieval/pubget_data/articles/ea7/pmcid_6128822/tables/tables.xml,Cortical substrates of cue-reactivity in multiple substance dependent populations: transdiagnostic relevance of the medial prefrontal cortex,2,0,2,0,0,,table_count:2|coord_keywords:3|triplets:0|no_coord_table_detected,PMC6128822 PMC6128822.1 6128822 6128822 30194288</article-
30217552,elsevier_output,projects/cue_reactivity/v5,True,found,tables_present_no_coordinate_content,elsevier_output,/home/zorro/repos/autonima-results/articles/elsevier_output/30217552/article.xml,/home/zorro/repos/autonima-results/articles/elsevier_output/30217552/article.xml,/home/zorro/repos/autonima-results/articles/elsevier_output/30217552/tables/*.csv,/home/zorro/repos/autonima-results/articles/elsevier_output/30217552/tables/01_tbl0001.csv|/home/zorro/repos/autonima-results/articles/elsevier_output/30217552/tables/02_tbl0002.csv,"Effects of high-dose baclofen on cue reactivity in alcohol dependence: A randomized, placebo-controlled pharmaco-fMRI study",2,0,3,0,0,,table_count:2|coord_keywords:0|triplets:0|no_coord_table_detected,"<full-text-retrieval-response xmlns=""http://www.elsevier.com/xml/svapi/article/dtd"" xmlns:bk=""http://www.elsevier.com/xml/bk/dtd"" xmlns:cals=""http://www.elsevier.com/xml/common/cals/dtd"" xmlns:ce=""http://www.elsevier.com/xml/common/dtd"" xmlns:ja=""http://www.elsevier.com/xml/ja/dtd"" xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:sa=""http://www"
30295396,ace_html,projects/cue_reactivity/v5,True,found,missed_in_main_text,Addiction biology,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/30295396.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/30295396.html,,,Hypothalamic response to cocaine cues and cocaine addiction severity - PMC,3,2,7,0,1,,coord_tables:2|coord_keyword_tables:2|xyz_header_tables:2|max_triplets_in_table:9,"MNI Coordinates, mm Volume, mm 3 Peak Voxel (z) x y z Side Identified Brain Region Cocaine > neutral 19 737 6.96 -39 -58 -14 L Visual cortex 18 036 6.80 42 -82 -8 R Visual cortex 7452 6.32 -30 -61 55 L Inferior parietal cortex 4914 6.26 33 -46 49 R Inferior parietal cortex 729 5.39 -54 2 28 L Middle frontal gyrus 540 5.14 51 8 25 R Middle frontal g"
30646331,pubget,projects/cue_reactivity/v5,True,found,tables_present_no_coordinate_content,pubget_data,/home/zorro/repos/autonima-results/projects/cue_reactivity/v5/retrieval/pubget_data/articles/94c/pmcid_6324538/article.xml,/home/zorro/repos/autonima-results/projects/cue_reactivity/v5/retrieval/pubget_data/articles/94c/pmcid_6324538/article.xml,/home/zorro/repos/autonima-results/projects/cue_reactivity/v5/retrieval/pubget_data/articles/94c/pmcid_6324538/tables/tables.xml,/home/zorro/repos/autonima-results/projects/cue_reactivity/v5/retrieval/pubget_data/articles/94c/pmcid_6324538/tables/tables.xml,Association of Neural Responses to Drug Cues With Subsequent Relapse to Stimulant Use,1,0,4,0,0,,table_count:1|coord_keywords:0|triplets:0|no_coord_table_detected,PMC6324538 PMC6324538.1 6324538 6324538 30646331</article-
30658938,ace_html,projects/social/v3-search-all_pmids,True,found,unknown,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/30658938.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/30658938.html,,,Altered striatal reward processing in abstinent dependent cannabis users: Social context matters - ScienceDirect,0,0,0,0,1,,no_coord_table_detected|no_supplement_cues_detected,Altered striatal reward processing in abstinent dependent cannabis users: Social context matters - ScienceDirect Altered striatal reward processing in abstinent dependent cannabis users: Social context matters - ScienceDirect Skip to main content Skip to article ScienceDirect Journals & Books Help Search My account The University of Texas at Austin
30734203,ace_html,projects/cue_reactivity/v5,True,found,tables_linked_not_fetched,Manual,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/30734203.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/30734203.html,,,Assessing drug cue-induced brain response in heroin dependents treated by methadone maintenance and protracted abstinence measures | Brain Imaging and Behavior | Springer Nature Link,0,0,1,0,1,,table_expansion_links:0|table_external_links:2|table_placeholders:0|example_link:/article/10.1007/s11682-019-00051-5/tables/1,Assessing drug cue-induced brain response in heroin dependents treated by methadone maintenance and protracted abstinence measures | Brain Imaging and Behavior | Springer Nature Link Assessing drug cue-induced brain response in heroin dependents treated by methadone maintenance and protracted abstinence measures | Brain Imaging and Behavior | Sprin
30748046,ace_html,projects/cue_reactivity/v5,True,found,missed_in_main_text,Addiction biology,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/30748046.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/30748046.html,,,Incubation of neural alcohol cue reactivity after withdrawal and its blockade by naltrexone - Bach - 2020 - Addiction Biology - Wiley Online Library,5,2,4,0,1,,coord_tables:2|coord_keyword_tables:3|xyz_header_tables:2|max_triplets_in_table:6,"Two sample t test at baseline ( n = 80) Side Lobe Brain Areas Cluster size MNI Coordinates ( X , Y , Z ) Statistic Patients > healthy controls T max R Temporal lobe Middle temporal gyrus, superior temporal gyrus 75 64 -40 10 3.68 L Temporal lobe Middle temporal gyrus 28 -68 -38 4 3.67 R Occipital/temporal lobe Middle occipital gyrus, middle tempora"
30806013,ace_html,projects/cue_reactivity/v5,True,found,missed_in_main_text,Addiction biology,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/30806013.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/30806013.html,,,Neural Cue Reactivity During Acute Abstinence Predicts Short-Term Smoking Relapse - PMC,1,1,0,0,1,,coord_tables:1|coord_keyword_tables:1|xyz_header_tables:0|max_triplets_in_table:6,Region A BA B Hem C Z-max D Voxels E X F Y Z MFG/ACC 10 L 7.7 8518 -4 54 16 Angular Gyrus 39 L 9.0 6110 -52 -62 34 MTG 21 R 7.6 3638 56 4 -34 PCC/Cingulate Gyrus 9 L 8.7 3076 -6 -52 28 IFG 45 R 6.3 814 52 38 -6 Middle Frontal Gyrus 11 L 6.8 216 -44 -46 -22
